N,mayor_a_menor,menor_a_mayor,randomizada,kahan,referencia_N_sobre_N_mas_1,error_mayor_a_menor,error_menor_a_mayor,error_randomizada,error_kahan,semilla_barrido_aleatorio
480000,0.9999979166710447,0.9999979166710069,0.9999979166710417,0.9999979166710069,0.9999979166710069,3.7747661478052903e-14,0.0,3.475005306656047e-14,0.0,20260913
481000,0.9999979210022809,0.9999979210022432,0.9999979210022711,0.9999979210022433,0.9999979210022433,3.7636638781280404e-14,1.1102253327811328e-16,2.7866655852806436e-14,0.0,20260913
482000,0.9999979253155455,0.9999979253155076,0.9999979253155068,0.9999979253155077,0.9999979253155077,3.785868368454178e-14,1.1102253279924274e-16,8.88180262393942e-16,0.0,20260913
483000,0.9999979296109494,0.9999979296109117,0.9999979296109095,0.9999979296109117,0.9999979296109118,3.752561592495603e-14,1.1102253232235512e-16,2.3314731787694573e-15,1.1102253232235512e-16,20260913
484000,0.999997933888604,0.9999979338885663,0.9999979338886013,0.9999979338885663,0.9999979338885664,3.763663829628151e-14,1.110225318474381e-16,3.4861075000095564e-14,1.110225318474381e-16,20260913
485000,0.9999979381486191,0.9999979381485811,0.9999979381485985,0.9999979381485812,0.9999979381485812,3.7969705730071984e-14,1.1102253137447948e-16,1.73195148944188e-14,0.0,20260913
486000,0.9999979423911034,0.999997942391065,0.9999979423910751,0.999997942391065,0.999997942391065,3.841379569259966e-14,0.0,1.0103050312215518e-14,0.0,20260913
487000,0.9999979466161644,0.999997946616126,0.9999979466161618,0.9999979466161261,0.9999979466161261,3.830277299986431e-14,1.1102253043438928e-16,3.5749254799873354e-14,0.0,20260913
488000,0.9999979508239099,0.9999979508238712,0.9999979508239206,0.9999979508238712,0.9999979508238712,3.863584042859737e-14,0.0,4.940502583541905e-14,0.0,20260913
489000,0.9999979550144457,0.9999979550144069,0.999997955014439,0.9999979550144069,0.9999979550144069,3.874686279619416e-14,0.0,3.208551102607482e-14,0.0,20260913
490000,0.9999979591878765,0.9999979591878383,0.9999979591878402,0.9999979591878384,0.9999979591878384,3.808072746025459e-14,1.1102252903864314e-16,1.77636046461829e-15,0.0,20260913
491000,0.9999979633443085,0.9999979633442702,0.999997963344288,0.9999979633442702,0.9999979633442702,3.83027723591287e-14,0.0,1.7874627100926723e-14,0.0,20260913
492000,0.999997967483844,0.9999979674838059,0.9999979674838204,0.9999979674838059,0.9999979674838059,3.808072714433747e-14,0.0,1.454395118340586e-14,0.0,20260913
493000,0.9999979716065865,0.9999979716065485,0.9999979716065643,0.9999979716065485,0.9999979716065485,3.808072698734012e-14,0.0,1.5876221455363375e-14,0.0,20260913
494000,0.9999979757126386,0.9999979757125997,0.9999979757126074,0.9999979757125997,0.9999979757125997,3.8857884521406514e-14,0.0,7.660554377077285e-15,0.0,20260913
495000,0.9999979798021,0.999997979802061,0.9999979798020703,0.999997979802061,0.999997979802061,3.907992941599837e-14,0.0,9.325892246999613e-15,0.0,20260913
496000,0.9999979838750719,0.9999979838750325,0.9999979838750549,0.9999979838750325,0.9999979838750325,3.941299683572002e-14,0.0,2.242655031215618e-14,0.0,20260913
497000,0.9999979879316531,0.9999979879316138,0.9999979879316083,0.9999979879316138,0.9999979879316139,3.919095162414281e-14,1.1102252584743005e-16,5.551126292371503e-15,1.1102252584743005e-16,20260913
498000,0.9999979919719427,0.9999979919719036,0.999997991971937,0.9999979919719036,0.9999979919719036,3.907992894040083e-14,0.0,3.33067576196598e-14,0.0,20260913
499000,0.999997995996039,0.9999979959959999,0.9999979959959987,0.999997995996,0.999997995996,3.896890625818701e-14,1.1102252495209974e-16,1.3322702994251969e-15,0.0,20260913
500000,0.999998000004039,0.999998000004,0.9999980000040082,0.999998000004,0.999998000004,3.907992862650644e-14,0.0,8.215666813526922e-15,0.0,20260913
501000,0.9999980039960391,0.9999980039959999,0.999998003996034,0.999998003996,0.999998003996,3.9079928470499057e-14,1.1102252406391777e-16,3.397289236355884e-14,0.0,20260913
502000,0.9999980079721364,0.9999980079720956,0.9999980079720786,0.9999980079720957,0.9999980079720957,4.0745266169450425e-14,1.1102252362248073e-16,1.709746863786203e-14,0.0,20260913
503000,0.999998011932423,0.9999980119323818,0.9999980119324167,0.9999980119323818,0.9999980119323818,4.118935610081839e-14,0.0,3.486107227939885e-14,0.0,20260913
504000,0.9999980158769938,0.9999980158769526,0.9999980158769802,0.9999980158769526,0.9999980158769526,4.118935593834373e-14,0.0,2.7644608163470593e-14,0.0,20260913
505000,0.9999980198059423,0.9999980198059013,0.9999980198059165,0.9999980198059013,0.9999980198059014,4.085628820958656e-14,1.1102252230865914e-16,1.5099063033977642e-14,1.1102252230865914e-16,20260913
506000,0.9999980237193618,0.9999980237193207,0.9999980237193462,0.9999980237193207,0.9999980237193207,4.1078333093446826e-14,0.0,2.5535180031061538e-14,0.0,20260913
507000,0.9999980276173438,0.9999980276173025,0.9999980276173399,0.9999980276173025,0.9999980276173025,4.130037797620674e-14,0.0,3.7414589725757185e-14,0.0,20260913
508000,0.9999980314999789,0.9999980314999379,0.9999980314999608,0.9999980314999379,0.999998031499938,4.0856287731810694e-14,1.1102252101035514e-16,2.2759616807122804e-14,1.1102252101035514e-16,20260913
509000,0.9999980353673583,0.9999980353673175,0.9999980353673061,0.9999980353673176,0.9999980353673176,4.0745265053222625e-14,1.1102252058098806e-16,1.1435319619841772e-14,0.0,20260913
510000,0.9999980392195715,0.9999980392195309,0.9999980392195298,0.9999980392195309,0.9999980392195309,4.0634242376109555e-14,0.0,1.110225201533048e-15,0.0,20260913
511000,0.9999980430567077,0.9999980430566672,0.9999980430566959,0.9999980430566672,0.9999980430566672,4.052321970046283e-14,0.0,2.8754832609369514e-14,0.0,20260913
512000,0.9999980468788551,0.9999980468788147,0.999998046878832,0.9999980468788147,0.9999980468788147,4.0412197026273855e-14,0.0,1.7319513011260224e-14,0.0,20260913
513000,0.9999980506861015,0.999998050686061,0.9999980506861026,0.9999980506860611,0.9999980506860611,4.041219687241436e-14,1.1102251888025924e-16,4.152242206121696e-14,0.0,20260913
514000,0.9999980544785345,0.9999980544784932,0.9999980544784938,0.9999980544784932,0.9999980544784932,4.1300376866827253e-14,0.0,5.551125922960652e-16,0.0,20260913
515000,0.999998058256239,0.9999980582561975,0.9999980582562302,0.9999980582561976,0.9999980582561976,4.141139922884614e-14,1.1102251803980198e-16,3.264062030370178e-14,0.0,20260913
516000,0.999998062019301,0.9999980620192596,0.9999980620192876,0.9999980620192597,0.9999980620192597,4.1300376555390155e-14,1.1102251762201656e-16,2.797767444074817e-14,0.0,20260913
517000,0.9999980657678064,0.9999980657677644,0.9999980657677963,0.9999980657677645,0.9999980657677645,4.185548898660443e-14,1.110225172058473e-16,3.175243992087233e-14,0.0,20260913
518000,0.9999980695018383,0.9999980695017963,0.9999980695018413,0.9999980695017963,0.9999980695017964,4.1966511347105684e-14,1.110225167912849e-16,4.4964119300470374e-14,1.110225167912849e-16,20260913
519000,0.999998073221481,0.9999980732214389,0.9999980732214554,0.9999980732214389,0.9999980732214389,4.2188556223761604e-14,0.0,1.6542354940369682e-14,0.0,20260913
520000,0.9999980769268177,0.9999980769267751,0.9999980769268186,0.9999980769267751,0.9999980769267751,4.263264613130629e-14,0.0,4.352082625904184e-14,0.0,20260913
521000,0.99999808061793,0.9999980806178874,0.9999980806178904,0.9999980806178875,0.9999980806178875,4.2521623458386956e-14,1.110225155571461e-16,2.8865854044857986e-15,0.0,20260913
522000,0.9999980842949004,0.9999980842948576,0.9999980842948641,0.9999980842948577,0.9999980842948577,4.274366833233375e-14,1.1102251514891884e-16,6.4393058786372925e-15,0.0,20260913
523000,0.9999980879578099,0.9999980879577668,0.9999980879577832,0.9999980879577668,0.9999980879577668,4.307673571999404e-14,0.0,1.6431332181853396e-14,0.0,20260913
524000,0.9999980916067382,0.9999980916066954,0.9999980916067159,0.9999980916066954,0.9999980916066954,4.2854690534135526e-14,0.0,2.0539165152370654e-14,0.0,20260913
525000,0.9999980952417652,0.9999980952417233,0.999998095241725,0.9999980952417233,0.9999980952417233,4.185548775295512e-14,0.0,1.6653377090035196e-15,0.0,20260913
526000,0.999998098862972,0.9999980988629299,0.9999980988629733,0.9999980988629299,0.9999980988629299,4.207753262845053e-14,0.0,4.340980279082891e-14,0.0,20260913
527000,0.999998102470436,0.9999981024703938,0.9999981024704035,0.9999981024703938,0.9999981024703938,4.2188554989788085e-14,0.0,9.769981155529873e-15,0.0,20260913
528000,0.999998106064235,0.999998106064193,0.9999981060642017,0.999998106064193,0.999998106064193,4.196650981270654e-14,0.0,8.659755993098176e-15,0.0,20260913
529000,0.999998109644447,0.9999981096444052,0.9999981096444222,0.9999981096444052,0.9999981096444052,4.185548715012271e-14,0.0,1.698644438718508e-14,0.0,20260913
530000,0.9999981132111492,0.9999981132111071,0.9999981132111551,0.9999981132111071,0.9999981132111071,4.2077532024713496e-14,0.0,4.7961725157457075e-14,0.0,20260913
531000,0.9999981167644172,0.9999981167643751,0.9999981167644046,0.9999981167643752,0.9999981167643752,4.1966509363656396e-14,1.1102251154406454e-16,2.9420965559177103e-14,0.0,20260913
532000,0.9999981203043274,0.9999981203042851,0.9999981203043287,0.9999981203042851,0.9999981203042851,4.2299576748551616e-14,0.0,4.352082437121321e-14,0.0,20260913
533000,0.9999981238309544,0.9999981238309121,0.9999981238309391,0.9999981238309121,0.9999981238309121,4.229957659937651e-14,0.0,2.6978470114562972e-14,0.0,20260913
534000,0.9999981273443731,0.9999981273443308,0.999998127344364,0.9999981273443308,0.9999981273443308,4.229957645076011e-14,0.0,3.319573060046528e-14,0.0,20260913
535000,0.9999981308446573,0.9999981308446152,0.9999981308446034,0.9999981308446152,0.9999981308446152,4.207753128273761e-14,0.0,1.176838605796883e-14,0.0,20260913
536000,0.9999981343318809,0.9999981343318389,0.9999981343318821,0.9999981343318389,0.9999981343318389,4.196650862640989e-14,0.0,4.318775623194034e-14,0.0,20260913
537000,0.9999981378061168,0.9999981378060748,0.9999981378060893,0.9999981378060748,0.9999981378060748,4.1966508480608074e-14,0.0,1.4432926197034522e-14,0.0,20260913
538000,0.9999981412674372,0.9999981412673954,0.9999981412674357,0.9999981412673954,0.9999981412673954,4.1855485826524586e-14,0.0,4.0301170702993175e-14,0.0,20260913
539000,0.9999981447159144,0.9999981447158725,0.999998144715896,0.9999981447158725,0.9999981447158726,4.185548568218664e-14,1.1102250844081336e-16,2.342574928101162e-14,1.1102250844081336e-16,20260913
540000,0.9999981481516194,0.9999981481515775,0.9999981481516175,0.9999981481515775,0.9999981481515775,4.185548553838327e-14,0.0,3.9968102901373946e-14,0.0,20260913
541000,0.9999981515746231,0.9999981515745812,0.9999981515745651,0.9999981515745812,0.9999981515745812,4.196650790279087e-14,0.0,1.6098263613504433e-14,0.0,20260913
542000,0.999998154984996,0.9999981549849538,0.9999981549849829,0.9999981549849539,0.9999981549849539,4.207753026696988e-14,1.1102250730071209e-16,2.8976874405485853e-14,0.0,20260913
543000,0.9999981583828076,0.9999981583827654,0.9999981583827732,0.9999981583827654,0.9999981583827654,4.218855263092158e-14,0.0,7.771575484643448e-15,0.0,20260913
544000,0.999998161768127,0.999998161768085,0.9999981617680985,0.999998161768085,0.999998161768085,4.196650747500432e-14,0.0,1.3544745798810917e-14,0.0,20260913
545000,0.9999981651410231,0.9999981651409814,0.9999981651409973,0.9999981651409814,0.9999981651409814,4.1744462321109055e-14,0.0,1.587621838276222e-14,0.0,20260913
546000,0.9999981685015658,0.9999981685015229,0.9999981685015659,0.9999981685015229,0.9999981685015229,4.285468723882546e-14,0.0,4.2965709744625525e-14,0.0,20260913
547000,0.9999981718498201,0.9999981718497772,0.999998171849821,0.9999981718497772,0.9999981718497772,4.2854687095336804e-14,0.0,4.374286713876347e-14,0.0,20260913
548000,0.9999981751858545,0.9999981751858117,0.9999981751858572,0.9999981751858117,0.9999981751858117,4.2854686952371826e-14,0.0,4.551922707376282e-14,0.0,20260913
549000,0.9999981785097358,0.999998178509693,0.9999981785097232,0.9999981785096931,0.9999981785096931,4.274366430523874e-14,1.110225046889318e-16,3.008709877070052e-14,0.0,20260913
550000,0.9999981818215304,0.9999981818214876,0.9999981818215056,0.9999981818214876,0.9999981818214876,4.28546866680015e-14,0.0,1.798564570004208e-14,0.0,20260913
551000,0.9999981851213037,0.999998185121261,0.9999981851213017,0.9999981851212612,0.9999981851212612,4.252161901472579e-14,1.1102250395489762e-16,4.052321394353763e-14,0.0,20260913
552000,0.9999981884091218,0.999998188409079,0.9999981884091128,0.999998188409079,0.999998188409079,4.285468638569182e-14,0.0,3.3861863594911935e-14,0.0,20260913
553000,0.9999981916850489,0.9999981916850059,0.999998191685041,0.999998191685006,0.999998191685006,4.285468624530274e-14,1.110225032261729e-16,3.4972088516244464e-14,0.0,20260913
554000,0.9999981949491497,0.9999981949491066,0.9999981949491444,0.9999981949491066,0.9999981949491066,4.307673111114805e-14,0.0,3.785867347655022e-14,0.0,20260913
555000,0.9999981982014878,0.9999981982014446,0.9999981982014484,0.9999981982014446,0.9999981982014446,4.318775347355041e-14,0.0,3.77476508509181e-15,0.0,20260913
556000,0.9999982014421276,0.9999982014420837,0.9999982014421225,0.9999982014420837,0.9999982014420837,4.385388834645173e-14,0.0,3.87468532478776e-14,0.0,20260913
557000,0.9999982046711305,0.9999982046710867,0.9999982046710819,0.9999982046710868,0.9999982046710868,4.374286570306271e-14,1.1102250178442313e-16,4.884990078514617e-15,0.0,20260913
558000,0.9999982078885602,0.9999982078885162,0.999998207888554,0.9999982078885163,0.9999982078885163,4.385388806375009e-14,1.110225014272154e-16,3.763662798382602e-14,0.0,20260913
559000,0.9999982110944786,0.9999982110944345,0.9999982110944401,0.9999982110944345,0.9999982110944345,4.4075932925300426e-14,0.0,5.551125053564286e-15,0.0,20260913
560000,0.9999982142889475,0.999998214288903,0.9999982142889389,0.999998214288903,0.999998214288903,4.452002278736751e-14,0.0,3.586026773147059e-14,0.0,20260913
561000,0.9999982174720278,0.999998217471983,0.9999982174719696,0.9999982174719831,0.9999982174719831,4.463104514601969e-14,1.1102250036323305e-16,1.3544745044314432e-14,0.0,20260913
562000,0.9999982206437801,0.9999982206437354,0.9999982206437598,0.9999982206437354,0.9999982206437356,4.4520022504449713e-14,1.1102250001109653e-16,2.4202905002419046e-14,1.1102250001109653e-16,20260913
563000,0.9999982238042653,0.9999982238042205,0.9999982238042208,0.9999982238042205,0.9999982238042205,4.474206736306502e-14,0.0,2.2204499932042196e-16,0.0,20260913
564000,0.9999982269535429,0.9999982269534983,0.9999982269535158,0.9999982269534983,0.9999982269534983,4.463104472284901e-14,0.0,1.7541554891070007e-14,0.0,20260913
565000,0.9999982300916715,0.9999982300916281,0.999998230091635,0.9999982300916281,0.9999982300916281,4.340979709420692e-14,0.0,6.883394935654294e-15,0.0,20260913
566000,0.9999982332187125,0.9999982332186692,0.999998233218691,0.9999982332186692,0.9999982332186692,4.3298774459847465e-14,0.0,2.1760409728538727e-14,0.0,20260913
567000,0.9999982363347234,0.9999982363346801,0.9999982363346565,0.9999982363346802,0.9999982363346802,4.3187751826658725e-14,1.1102249826904558e-16,2.3758814629575752e-14,0.0,20260913
568000,0.9999982394397624,0.9999982394397192,0.9999982394397386,0.9999982394397193,0.9999982394397193,4.3076729194634515e-14,1.1102249792431575e-16,1.9317914638830943e-14,0.0,20260913
569000,0.9999982425338876,0.9999982425338444,0.9999982425338493,0.9999982425338444,0.9999982425338444,4.318775155893029e-14,0.0,4.884989893555097e-15,0.0,20260913
570000,0.9999982456171559,0.9999982456171129,0.9999982456171229,0.9999982456171129,0.9999982456171129,4.2965706431293653e-14,0.0,9.99202475146364e-15,0.0,20260913
571000,0.9999982486896251,0.999998248689582,0.9999982486896464,0.999998248689582,0.999998248689582,4.307672879617999e-14,0.0,6.439304820047524e-14,0.0,20260913
572000,0.9999982517513515,0.9999982517513081,0.9999982517513398,0.9999982517513081,0.9999982517513081,4.340979615396296e-14,0.0,3.175243401543071e-14,0.0,20260913
573000,0.9999982548023909,0.9999982548023476,0.9999982548023575,0.9999982548023476,0.9999982548023476,4.3298773525299014e-14,0.0,9.881002163465672e-15,0.0,20260913
574000,0.9999982578427994,0.9999982578427563,0.9999982578427968,0.9999982578427563,0.9999982578427564,4.2965705906009327e-14,1.1102249588116105e-16,4.041218850074262e-14,1.1102249588116105e-16,20260913
575000,0.9999982608726328,0.9999982608725897,0.9999982608726178,0.9999982608725898,0.9999982608725898,4.296570577583017e-14,1.110224955447808e-16,2.7977668877284764e-14,0.0,20260913
576000,0.9999982638919458,0.9999982638919029,0.9999982638919217,0.9999982638919029,0.9999982638919029,4.285468315089346e-14,0.0,1.8762801690417083e-14,0.0,20260913
577000,0.9999982669007934,0.9999982669007506,0.9999982669007883,0.9999982669007506,0.9999982669007506,4.285468302195002e-14,0.0,3.7747648257676187e-14,0.0,20260913
578000,0.9999982698992297,0.9999982698991869,0.9999982698992187,0.999998269899187,0.999998269899187,4.2632637904367505e-14,1.1102249454262372e-16,3.164141094464776e-14,0.0,20260913
579000,0.9999982728873088,0.9999982728872662,0.999998272887277,0.9999982728872662,0.9999982728872662,4.2632637776977595e-14,0.0,1.0880204432666157e-14,0.0,20260913
580000,0.9999982758650842,0.9999982758650415,0.9999982758650661,0.9999982758650416,0.9999982758650416,4.252161515614667e-14,1.1102249388027853e-16,2.4424948653661273e-14,0.0,20260913
581000,0.999998278832609,0.9999982788325665,0.9999982788325839,0.9999982788325665,0.9999982788325665,4.2521615029962506e-14,0.0,1.7319508993927285e-14,0.0,20260913
582000,0.9999982817899364,0.9999982817898938,0.9999982817899106,0.9999982817898938,0.9999982817898938,4.2632637397434443e-14,0.0,1.6764396476595314e-14,0.0,20260913
583000,0.9999982847371179,0.9999982847370759,0.9999982847371047,0.9999982847370759,0.999998284737076,4.196650231441639e-14,1.1102249289528146e-16,2.8754825659877893e-14,1.1102249289528146e-16,20260913
584000,0.9999982876742064,0.9999982876741649,0.9999982876741829,0.9999982876741649,0.999998287674165,4.141138972831083e-14,1.1102249256919794e-16,1.787462130364087e-14,1.1102249256919794e-16,20260913
585000,0.9999982906012542,0.9999982906012126,0.9999982906012315,0.9999982906012126,0.9999982906012127,4.1522412099341743e-14,1.1102249224422925e-16,1.8762801189274746e-14,1.1102249224422925e-16,20260913
586000,0.9999982935183119,0.9999982935182704,0.9999982935182928,0.9999982935182704,0.9999982935182704,4.1522411978218267e-14,0.0,2.242654336791468e-14,0.0,20260913
587000,0.999998296425431,0.9999982964253894,0.9999982964254132,0.9999982964253894,0.9999982964253894,4.163343434910508e-14,0.0,2.37588132018893e-14,0.0,20260913
588000,0.9999982993226616,0.9999982993226202,0.9999982993226132,0.9999982993226202,0.9999982993226202,4.1411389245931293e-14,0.0,6.994416950385179e-15,0.0,20260913
589000,0.9999983022100548,0.9999983022100132,0.9999983022099957,0.9999983022100132,0.9999983022100132,4.1633434108270915e-14,0.0,1.743053107999609e-14,0.0,20260913
590000,0.9999983050876601,0.9999983050876184,0.9999983050876603,0.9999983050876184,0.9999983050876184,4.1633433988466123e-14,0.0,4.185547896973794e-14,0.0,20260913
591000,0.9999983079555275,0.9999983079554856,0.9999983079554847,0.9999983079554857,0.9999983079554857,4.174445635938427e-14,1.1102249031751136e-16,9.992024128576022e-16,0.0,20260913
592000,0.9999983108137067,0.9999983108136641,0.9999983108136844,0.9999983108136642,0.9999983108136642,4.2521613670072285e-14,1.1102249000018873e-16,2.020609318003435e-14,0.0,20260913
593000,0.9999983136622455,0.9999983136622029,0.9999983136622348,0.9999983136622029,0.9999983136622029,4.2521613548947615e-14,0.0,3.1863454539289725e-14,0.0,20260913
594000,0.9999983165011931,0.9999983165011507,0.9999983165011718,0.9999983165011507,0.9999983165011507,4.2410590938862024e-14,0.0,2.1094272980062262e-14,0.0,20260913
595000,0.9999983193305981,0.9999983193305557,0.999998319330591,0.9999983193305557,0.9999983193305557,4.2410590818865085e-14,0.0,3.5305151519369364e-14,0.0,20260913
596000,0.9999983221505084,0.9999983221504661,0.9999983221505067,0.9999983221504661,0.9999983221504662,4.2188545721787715e-14,1.1102248874154661e-16,4.0412185901922974e-14,1.1102248874154661e-16,20260913
597000,0.9999983249609717,0.9999983249609297,0.9999983249609352,0.9999983249609297,0.9999983249609297,4.2077523114788633e-14,0.0,5.551124421476073e-15,0.0,20260913
598000,0.9999983277620357,0.9999983277619937,0.9999983277619992,0.9999983277619937,0.9999983277619937,4.196650050880806e-14,0.0,5.440101917808452e-15,0.0,20260913
599000,0.9999983305537471,0.9999983305537052,0.9999983305537254,0.9999983305537052,0.9999983305537052,4.18554779038409e-14,0.0,2.0206092781164573e-14,0.0,20260913
600000,0.9999983333361525,0.9999983333361111,0.9999983333361371,0.9999983333361111,0.9999983333361111,4.141138783738304e-14,0.0,2.5979262074926625e-14,0.0,20260913
601000,0.999998336109299,0.9999983361092577,0.9999983361092851,0.9999983361092577,0.9999983361092577,4.1300365235351194e-14,0.0,2.7422554336375657e-14,0.0,20260913
602000,0.9999983388732325,0.9999983388731912,0.9999983388732249,0.9999983388731912,0.9999983388731912,4.130036512119954e-14,0.0,3.363981352613833e-14,0.0,20260913
603000,0.9999983416279989,0.9999983416279574,0.9999983416279381,0.9999983416279575,0.9999983416279575,4.14113874940056e-14,1.1102248657910347e-16,1.9428935151343108e-14,0.0,20260913
604000,0.9999983443736433,0.999998344373602,0.9999983443736202,0.999998344373602,0.999998344373602,4.130036489403019e-14,0.0,1.820768774898105e-14,0.0,20260913
605000,0.9999983471102114,0.99999834711017,0.9999983471102025,0.9999983471101701,0.9999983471101701,4.1300364781008744e-14,1.110224859704536e-16,3.2418565903372455e-14,0.0,20260913
606000,0.9999983498377479,0.9999983498377065,0.999998349837703,0.9999983498377065,0.9999983498377065,4.1411387154027944e-14,0.0,3.552719541364327e-15,0.0,20260913
607000,0.9999983525562974,0.999998352556256,0.999998352556259,0.999998352556256,0.9999983525562561,4.130036455608303e-14,1.110224853658146e-16,2.8865846195111796e-15,1.110224853658146e-16,20260913
608000,0.9999983552659043,0.999998355265863,0.9999983552659096,0.999998355265863,0.999998355265863,4.1300364444175096e-14,0.0,4.662944372729446e-14,0.0,20260913
609000,0.9999983579666124,0.9999983579665714,0.9999983579665984,0.9999983579665714,0.9999983579665714,4.096729687833923e-14,0.0,2.6978463797930712e-14,0.0,20260913
610000,0.999998360658466,0.9999983606584251,0.9999983606584362,0.9999983606584252,0.9999983606584252,4.0856274283594786e-14,1.1102248446629019e-16,1.0991225962162728e-14,0.0,20260913
611000,0.9999983633415085,0.9999983633414675,0.9999983633414574,0.9999983633414675,0.9999983633414675,4.0967296658143904e-14,0.0,1.0103046059325462e-14,0.0,20260913
612000,0.9999983660157827,0.9999983660157418,0.9999983660157892,0.9999983660157418,0.9999983660157418,4.096729654858594e-14,0.0,4.7406600613133325e-14,0.0,20260913
613000,0.9999983686813317,0.9999983686812909,0.9999983686812909,0.9999983686812909,0.9999983686812909,4.085627395580985e-14,0.0,0.0,0.0,20260913
614000,0.999998371338198,0.9999983713381574,0.9999983713381861,0.9999983713381574,0.9999983713381574,4.063422888069881e-14,0.0,2.875482316967484e-14,0.0,20260913
615000,0.9999983739864244,0.9999983739863837,0.999998373986375,0.9999983739863837,0.9999983739863838,4.063422877309e-14,1.110224829865847e-16,8.770776155940191e-15,1.110224829865847e-16,20260913
616000,0.9999983766260524,0.9999983766260119,0.9999983766260011,0.999998376626012,0.999998376626012,4.041218370044352e-14,1.1102248269352614e-16,1.0880203303965563e-14,0.0,20260913
617000,0.9999983792571241,0.9999983792570838,0.9999983792570958,0.9999983792570839,0.9999983792570839,4.019013862931315e-14,1.1102248240141753e-16,1.1879405616951676e-14,0.0,20260913
618000,0.9999983818796812,0.999998381879641,0.9999983818796411,0.999998381879641,0.999998381879641,4.019013852391205e-14,0.0,1.1102248211025427e-16,0.0,20260913
619000,0.9999983844937648,0.9999983844937245,0.9999983844937569,0.9999983844937246,0.9999983844937246,4.0190138418851495e-14,1.1102248182003175e-16,3.230754220962924e-14,0.0,20260913
620000,0.9999983870994156,0.9999983870993756,0.9999983870994112,0.9999983870993756,0.9999983870993756,3.9968093351068354e-14,0.0,3.5638216571369284e-14,0.0,20260913
621000,0.9999983896966752,0.9999983896966349,0.9999983896966813,0.9999983896966349,0.9999983896966349,4.030116069098786e-14,0.0,4.6407397159319355e-14,0.0,20260913
622000,0.9999983922855834,0.9999983922855429,0.9999983922855351,0.9999983922855429,0.999998392285543,4.0412183067606654e-14,1.1102248095496333e-16,7.882596147802397e-15,1.1102248095496333e-16,20260913
623000,0.9999983948661803,0.9999983948661398,0.9999983948661741,0.9999983948661398,0.9999983948661398,4.0412182963318933e-14,0.0,3.430594652655371e-14,0.0,20260913
624000,0.9999983974385062,0.9999983974384656,0.9999983974384754,0.9999983974384656,0.9999983974384656,4.052320533974834e-14,0.0,9.76997827369275e-15,0.0,20260913
625000,0.9999984000026008,0.9999984000025599,0.9999984000025889,0.99999840000256,0.99999840000256,4.074525019603925e-14,1.110224800981996e-16,2.886584482553189e-14,0.0,20260913
626000,0.9999984025585033,0.9999984025584623,0.9999984025584783,0.9999984025584624,0.9999984025584624,4.085627257171264e-14,1.1102247981443652e-16,1.587621461346442e-14,0.0,20260913
627000,0.9999984051062527,0.9999984051062119,0.9999984051062417,0.999998405106212,0.999998405106212,4.074524998808934e-14,1.1102247953157858e-16,2.975402451446306e-14,0.0,20260913
628000,0.9999984076458883,0.9999984076458477,0.9999984076458542,0.9999984076458477,0.9999984076458477,4.0634227405361467e-14,0.0,6.550326275727668e-15,0.0,20260913
629000,0.9999984101774487,0.9999984101774082,0.9999984101774219,0.9999984101774083,0.9999984101774083,4.041218234455617e-14,1.1102247896856091e-16,1.354474243416443e-14,0.0,20260913
630000,0.9999984127009727,0.9999984127009321,0.999998412700944,0.9999984127009323,0.9999984127009323,4.04121822425749e-14,1.1102247868839258e-16,1.1768382740969613e-14,0.0,20260913
631000,0.9999984152164981,0.9999984152164576,0.9999984152164513,0.9999984152164576,0.9999984152164577,4.041218214091686e-14,1.1102247840911225e-16,6.439303747728511e-15,1.1102247840911225e-16,20260913
632000,0.9999984177240651,0.9999984177240225,0.9999984177240564,0.9999984177240225,0.9999984177240225,4.2521609124064135e-14,0.0,3.3861855829868307e-14,0.0,20260913
633000,0.9999984202237074,0.9999984202236647,0.9999984202236476,0.9999984202236647,0.9999984202236647,4.274365397348156e-14,0.0,1.7097461589392623e-14,0.0,20260913
634000,0.9999984227154644,0.9999984227154215,0.9999984227154306,0.9999984227154216,0.9999984227154216,4.2743653866974595e-14,1.110224775765574e-16,8.992820683701149e-15,0.0,20260913
635000,0.999998425199373,0.9999984251993304,0.9999984251993365,0.9999984251993304,0.9999984251993304,4.2632631283502306e-14,0.0,6.1062362515432986e-15,0.0,20260913
636000,0.9999984276754709,0.9999984276754281,0.9999984276754756,0.9999984276754281,0.9999984276754282,4.263263117793957e-14,1.110224770258843e-16,4.74065976900526e-14,1.110224770258843e-16,20260913
637000,0.9999984301437945,0.9999984301437517,0.9999984301437779,0.9999984301437517,0.9999984301437518,4.2743653549460125e-14,1.1102247675184447e-16,2.609028203668345e-14,1.1102247675184447e-16,20260913
638000,0.9999984326043803,0.9999984326043375,0.9999984326043754,0.9999984326043376,0.9999984326043376,4.263263096780687e-14,1.110224764786637e-16,3.7747642002745664e-14,0.0,20260913
639000,0.9999984350572647,0.9999984350572221,0.9999984350572501,0.9999984350572221,0.9999984350572221,4.263263086323379e-14,0.0,2.797766400399717e-14,0.0,20260913
640000,0.9999984375024837,0.9999984375024413,0.999998437502478,0.9999984375024414,0.9999984375024414,4.2299563331182895e-14,1.1102247593486326e-16,3.652639458257001e-14,0.0,20260913
