N,b_directa,b_telescopica,b_referencia,error_b_directa,error_b_telescopica,c_racionalizada,c_sustractiva,diferencia_c
6930,0.9998557206752288,0.9998557206752284,0.9998557206752272,1.5545365219549415e-15,1.2214215529645968e-15,4.60143617241722,4.601436172446392,2.9172220195050613e-11
6940,0.9998559285405576,0.9998559285405573,0.9998559285405562,1.4434978988616967e-15,1.1103829991243821e-15,4.602157101093102,4.602157101123248,3.014566374304195e-11
6950,0.9998561358077989,0.9998561358077985,0.9998561358077974,1.4434975996288206e-15,1.1103827689452464e-15,4.6028769917891195,4.602876991821085,3.196554132500751e-11
6960,0.9998563424795304,0.99985634247953,0.9998563424795288,1.5545355551985632e-15,1.2214207933702996e-15,4.6035958474899035,4.603595847522137,3.2233771207756945e-11
6970,0.9998565485583146,0.9998565485583143,0.999856548558313,1.6655734658526471e-15,1.3324587726821176e-15,4.6043136711672314,4.6043136711995425,3.2311042730270856e-11
6980,0.9998567540466997,0.9998567540466994,0.9998567540466982,1.5545349153111038e-15,1.2214202906015816e-15,4.605030465780102,4.6050304658127965,3.269473580758131e-11
6990,0.9998569589472193,0.9998569589472189,0.9998569589472178,1.4434964112590572e-15,1.1103818548146595e-15,4.605746234274801,4.605746234305934,3.113242996732879e-11
7000,0.9998571632623925,0.9998571632623922,0.999857163262391,1.4434961162887055e-15,1.1103816279143888e-15,4.606460979584984,4.606460979615712,3.072830878636523e-11
7010,0.9998573669947239,0.9998573669947236,0.9998573669947226,1.3324576819937755e-15,9.993432614953316e-16,4.607174704631738,4.60717470466252,3.078159949154724e-11
7020,0.9998575701467041,0.9998575701467037,0.9998575701467027,1.332457411263799e-15,9.993430584478493e-16,4.607887412323667,4.60788741235583,3.2163605112600635e-11
7030,0.9998577727208093,0.999857772720809,0.9998577727208079,1.4434952364127053e-15,1.1103809510866963e-15,4.608599105556947,4.608599105590565,3.361755318564974e-11
7040,0.9998579747195017,0.9998579747195013,0.9998579747195001,1.5545330174630707e-15,1.22141879943527e-15,4.609309787215408,4.609309787248002,3.2594371646155196e-11
7050,0.9998581761452293,0.999858176145229,0.9998581761452277,1.6655707546025486e-15,1.3324566036820388e-15,4.6100194601706015,4.610019460204875,3.427391703780813e-11
7060,0.9998583770004265,0.9998583770004261,0.9998583770004249,1.554532392015513e-15,1.2214183080121888e-15,4.610728127281867,4.610728127316087,3.4220626332626125e-11
7070,0.9998585772875139,0.9998585772875136,0.9998585772875124,1.5545320806187094e-15,1.2214180633432716e-15,4.611435791396404,4.611435791431085,3.468159093245049e-11
7080,0.9998587770088986,0.9998587770088982,0.999858777008897,1.5545317701015575e-15,1.2214178193655095e-15,4.612142455349341,4.612142455384764,3.5423219912900095e-11
7090,0.9998589761669738,0.9998589761669735,0.9998589761669722,1.6655694219217881e-15,1.3324555375374304e-15,4.612848121963799,4.612848122000195,3.639666346089143e-11
7100,0.9998591747641192,0.9998591747641189,0.9998591747641177,1.5545311516913425e-15,1.221417333471769e-15,4.6135527940509675,4.613552794086808,3.5840663770159154e-11
7110,0.9998593728027015,0.9998593728027012,0.9998593728027001,1.4434929263772622e-15,1.1103791741363555e-15,4.614256474410163,4.614256474446756,3.659295089164516e-11
7120,0.9998595702850737,0.9998595702850733,0.9998595702850723,1.3324547457902932e-15,9.993410593427199e-16,4.614959165828902,4.614959165864911,3.600852949148248e-11
7130,0.999859767213576,0.9998597672135756,0.9998597672135745,1.443492356968105e-15,1.1103787361293115e-15,4.615660871082966,4.6156608711188705,3.590461261637756e-11
7140,0.999859963590535,0.9998599635905346,0.9998599635905335,1.4434920734597642e-15,1.1103785180459724e-15,4.616361592936462,4.616361592972589,3.6126657221302594e-11
7150,0.9998601594182644,0.9998601594182641,0.9998601594182632,1.2214161306299221e-15,8.883026404581252e-16,4.617061334141895,4.617061334179106,3.7211123071756447e-11
7160,0.9998603546990655,0.9998603546990652,0.9998603546990644,1.110378083706808e-15,7.772646585947657e-16,4.61776009744023,4.6177600974769115,3.668176873361517e-11
7170,0.9998605494352263,0.999860549435226,0.9998605494352252,1.1103778674458854e-15,7.772645072121197e-16,4.618457885560955,4.618457885598127,3.717204322128964e-11
7180,0.9998607436290221,0.9998607436290218,0.999860743629021,1.1103776517873605e-15,7.772643562511525e-16,4.619154701222148,4.619154701259412,3.7264413776938454e-11
7190,0.9998609372827155,0.9998609372827152,0.9998609372827145,9.993396930558484e-16,6.662264620372323e-16,4.619850547130537,4.619850547168334,3.779732082875853e-11
7200,0.9998611303985567,0.9998611303985564,0.9998611303985557,9.993395000407191e-16,6.662263333604794e-16,4.620545425981564,4.620545426019725,3.816147398083558e-11
7210,0.9998613229787834,0.999861322978783,0.9998613229787824,9.993393075609992e-16,6.6622620504066605e-16,4.621239340459453,4.621239340496595,3.714184515501984e-11
7220,0.9998615150256206,0.9998615150256203,0.9998615150256197,8.883014361017458e-16,5.551883975635911e-16,4.621932293237264,4.621932293273766,3.650235669283575e-11
7230,0.9998617065412815,0.9998617065412811,0.9998617065412806,8.88301265954579e-16,5.551882912216118e-16,4.62262428697696,4.622624287014241,3.7281289166912757e-11
7240,0.9998618975279665,0.9998618975279662,0.9998618975279657,7.772634592427529e-16,4.44150548138716e-16,4.6233153243294645,4.623315324366467,3.700240114312692e-11
7250,0.9998620879878644,0.999862087987864,0.9998620879878637,6.662256953012698e-16,3.331128476506349e-16,4.624005407934729,4.624005407971617,3.68878261269856e-11
7260,0.9998622779231517,0.9998622779231514,0.9998622779231511,6.662255687440712e-16,3.331127843720356e-16,4.624694540421785,4.624694540457221,3.5435654410775896e-11
7270,0.9998624673359928,0.9998624673359925,0.9998624673359923,5.551878687791963e-16,2.220751475116785e-16,4.625382724408815,4.625382724443534,3.4718894426077895e-11
7280,0.9998626562285405,0.9998626562285402,0.99986265622854,5.5518776389394e-16,2.2207510555757596e-16,4.6260699625031965,4.626069962537167,3.397016001827069e-11
7290,0.9998628446029357,0.9998628446029354,0.9998628446029352,5.551876592964346e-16,2.220750637185738e-16,4.626756257301577,4.626756257336546,3.496936074043333e-11
7300,0.9998630324613075,0.9998630324613071,0.9998630324613067,7.772625769796969e-16,4.441500439883982e-16,4.627441611389924,4.627441611425547,3.562306005733262e-11
7310,0.999863219805773,0.9998632198057726,0.9998632198057721,8.882999215359255e-16,5.551874509599535e-16,4.628126027343584,4.6281260273780385,3.445421725700726e-11
7320,0.9998634066384382,0.9998634066384379,0.9998634066384374,7.772622861060847e-16,4.441498777749055e-16,4.6288095077273494,4.628809507762434,3.508482393499435e-11
7330,0.9998635929613977,0.9998635929613974,0.9998635929613968,8.882995900165918e-16,5.551872437603699e-16,4.629492055095501,4.629492055129867,3.4365399415037245e-11
7340,0.9998637787767344,0.999863778776734,0.9998637787767334,9.993368530512189e-16,6.662245687008126e-16,4.630173671991876,4.630173672026012,3.413624938275461e-11
7350,0.9998639640865198,0.9998639640865195,0.9998639640865188,9.993366678391256e-16,6.662244452260838e-16,4.6308543609499235,4.630854360983812,3.388844760365828e-11
7360,0.9998641488928144,0.999864148892814,0.9998641488928135,8.882990961158454e-16,5.551869350724033e-16,4.63153412449276,4.631534124526206,3.3445246572227916e-11
7370,0.9998643331976675,0.9998643331976672,0.9998643331976665,9.993362989227714e-16,6.662241992818477e-16,4.632212965133222,4.632212965167946,3.4723335318176396e-11
7380,0.9998645170031172,0.9998645170031168,0.9998645170031161,1.1103734613493605e-15,7.772614229445524e-16,4.632890885373927,4.632890885409233,3.530598036149968e-11
7390,0.9998647003111906,0.9998647003111902,0.9998647003111892,1.3324479093376779e-15,9.993359320032584e-16,4.633567887707327,4.633567887741173,3.384581503951267e-11
7400,0.9998648831239035,0.9998648831239032,0.9998648831239022,1.3324476657163433e-15,9.993357492872574e-16,4.634243974615764,4.6342439746503254,3.456168684579097e-11
7410,0.9998650654432614,0.999865065443261,0.99986506544326,1.3324474227525562e-15,9.993355670644172e-16,4.634919148571524,4.634919148606877,3.5353053817743785e-11
7420,0.9998652472712586,0.9998652472712583,0.9998652472712573,1.3324471804436582e-15,9.993353853327437e-16,4.635593412036888,4.63559341207283,3.594191611000497e-11
7430,0.999865428609879,0.9998654286098787,0.9998654286098776,1.4434841836859218e-15,1.1103724489891707e-15,4.636266767464193,4.6362667675001825,3.5989877744668775e-11
7440,0.9998656094610954,0.999865609461095,0.9998656094610939,1.4434839225949633e-15,1.1103722481499718e-15,4.636939217295879,4.636939217330927,3.504840861978664e-11
7450,0.9998657898268702,0.9998657898268699,0.9998657898268689,1.3324464574199261e-15,9.993348430649446e-16,4.637610763964547,4.637610764000692,3.6144420789696596e-11
7460,0.9998659697091554,0.9998659697091551,0.9998659697091543,1.1103718480869025e-15,7.772602936608318e-16,4.638281409893006,4.6382814099296406,3.6634695277371065e-11
7470,0.9998661491098928,0.9998661491098925,0.9998661491098916,1.2214088137445782e-15,8.88297319086966e-16,4.638951157494333,4.638951157531573,3.724043295960655e-11
7480,0.999866328031013,0.9998663280310127,0.9998663280310119,1.1103714501632079e-15,7.772600151142456e-16,4.639620009171916,4.639620009208465,3.6548541970660153e-11
7490,0.9998665064744371,0.9998665064744368,0.999866506474436,1.1103712519982708e-15,7.772598763987895e-16,4.640287967319517,4.6402879673568345,3.731770448212046e-11
7500,0.9998666844420754,0.999866684442075,0.9998666844420744,9.99333948925596e-16,6.662226326170639e-16,4.640955034321314,4.640955034358648,3.7334579872094764e-11
7510,0.9998668619358284,0.9998668619358281,0.9998668619358274,9.993337715264442e-16,6.662225143509628e-16,4.641621212551954,4.641621212589507,3.7553071763340995e-11
7520,0.9998670389575863,0.999867038957586,0.9998670389575854,8.882965285325322e-16,5.551853303328326e-16,4.642286504376607,4.642286504415005,3.8398617618895514e-11
7530,0.9998672155092295,0.9998672155092292,0.9998672155092285,9.993334181416798e-16,6.662222787611199e-16,4.642950912151013,4.642950912189826,3.881250876247577e-11
7540,0.9998673915926279,0.9998673915926276,0.9998673915926269,9.993332421523177e-16,6.662221614348784e-16,4.643614438221535,4.643614438259555,3.802025361210326e-11
7550,0.9998675672096423,0.999867567209642,0.9998675672096411,1.2214070814356308e-15,8.882960592259133e-16,4.644277084925208,4.644277084962504,3.729638820004766e-11
7560,0.9998677423621226,0.9998677423621223,0.9998677423621214,1.2214068674748531e-15,8.88295903618075e-16,4.644938854589784,4.644938854628799,3.90150134421674e-11
7570,0.9998679170519098,0.9998679170519095,0.9998679170519086,1.2214066540793615e-15,8.882957484213539e-16,4.645599749533785,4.645599749573102,3.9316994104865444e-11
7580,0.9998680912808346,0.9998680912808343,0.9998680912808336,9.99332542838388e-16,6.662216952255919e-16,4.646259772066555,4.646259772105531,3.8975933591700596e-11
7590,0.999868265050719,0.9998682650507187,0.9998682650507179,1.1103692990684537e-15,7.772585093479176e-16,4.646918924488305,4.646918924528017,3.9712233501632e-11
7600,0.9998684383633742,0.9998684383633739,0.9998684383633732,9.993321959418727e-16,6.662214639612485e-16,4.647577209090153,4.6475772091306675,4.051425861462121e-11
7610,0.9998686112206027,0.9998686112206023,0.9998686112206018,8.882951317132264e-16,5.551844573207665e-16,4.648234628154188,4.648234628194495,4.0307313042831083e-11
7620,0.9998687836241973,0.999868783624197,0.9998687836241963,9.993318508663368e-16,6.662212339108912e-16,4.648891183953505,4.6488911839932365,3.97317734268654e-11
7630,0.9998689555759415,0.9998689555759411,0.9998689555759402,1.2214053854529524e-15,8.882948257839654e-16,4.6495468787522585,4.649546878792443,4.0184744420912466e-11
7640,0.9998691270776089,0.9998691270776086,0.9998691270776077,1.2214051759524741e-15,8.882946734199813e-16,4.650201714805705,4.6502017148467525,4.104716566644129e-11
7650,0.9998692981309646,0.9998692981309643,0.9998692981309633,1.3324417821815016e-15,9.993313366361263e-16,4.650855694360254,4.650855694402616,4.236255790601717e-11
7660,0.9998694687377638,0.9998694687377635,0.9998694687377627,1.1103679623568307e-15,7.772575736497816e-16,4.651508819653509,4.6515088196955725,4.206324177857823e-11
7670,0.9998696388997534,0.9998696388997531,0.9998696388997523,1.110367773389775e-15,7.772574413728426e-16,4.652161092914321,4.652161092955702,4.1381120752248535e-11
7680,0.9998698086186706,0.9998698086186703,0.9998698086186695,1.1103675849148211e-15,7.772573094403749e-16,4.652812516362822,4.6528125164039915,4.1169734288359905e-11
7690,0.9998699778962433,0.999869977896243,0.9998699778962423,9.993306572370443e-16,6.662204381580296e-16,4.653463092210483,4.6534630922523315,4.18483026010108e-11
7700,0.9998701467341914,0.9998701467341911,0.9998701467341904,9.993304884901945e-16,6.662203256601296e-16,4.654112822660153,4.65411282270079,4.063682723653983e-11
7710,0.999870315134225,0.9998703151342246,0.9998703151342239,1.1103670224234218e-15,7.772569156963953e-16,4.654761709906106,4.654761709947615,4.150901844468535e-11
7720,0.9998704830980454,0.999870483098045,0.9998704830980443,1.1103668358977765e-15,7.772567851284434e-16,4.655409756134081,4.655409756175595,4.1513459336783853e-11
7730,0.9998706506273455,0.9998706506273451,0.9998706506273445,9.993299848692595e-16,6.662199899128398e-16,4.656056963521332,4.6560569635629685,4.163691613712217e-11
7740,0.9998708177238094,0.999870817723809,0.9998708177238083,1.1103664642924207e-15,7.772565250046946e-16,4.656703334236666,4.656703334278881,4.221512028834695e-11
7750,0.9998709843891123,0.9998709843891119,0.999870984389111,1.221402907129877e-15,8.882930233671833e-16,4.657348870440493,4.6573488704842925,4.3799630589091976e-11
7760,0.9998711506249206,0.9998711506249203,0.9998711506249195,1.1103660946025567e-15,7.772562662217897e-16,4.657993574284865,4.657993574328338,4.347278093064233e-11
7770,0.9998713164328926,0.9998713164328923,0.9998713164328915,1.1103659104713117e-15,7.772561373299182e-16,4.658637447913519,4.658637447956516,4.299671729768306e-11
7780,0.9998714818146779,0.9998714818146776,0.9998714818146768,1.1103657268134117e-15,7.772560087693882e-16,4.659280493461922,4.65928049350432,4.239808504280518e-11
7790,0.9998716467719175,0.9998716467719172,0.9998716467719163,1.2214020979897374e-15,8.882924349016271e-16,4.659922713057313,4.659922713099058,4.1745273904325586e-11
7800,0.9998718113062438,0.9998718113062435,0.9998718113062428,9.993288248193284e-16,6.662192165462189e-16,4.660564108818743,4.660564108860762,4.2018832857593225e-11
7810,0.9998719754192815,0.9998719754192812,0.9998719754192805,9.993286607954403e-16,6.662191071969601e-16,4.661204682857117,4.661204682897641,4.0524028577237914e-11
7820,0.9998721391126464,0.999872139112646,0.9998721391126455,8.88291997503156e-16,5.551824984394724e-16,4.661844437275243,4.6618444373169945,4.175149115326349e-11
7830,0.9998723023879461,0.9998723023879458,0.9998723023879453,7.772553708924292e-16,4.441459262242452e-16,4.662483374167858,4.662483374207931,4.007283394003025e-11
7840,0.9998724652467806,0.9998724652467803,0.9998724652467798,8.882917077638625e-16,5.55182317352414e-16,4.663121495621693,4.663121495663199,4.150546573100655e-11
7850,0.9998726276907407,0.9998726276907404,0.99987262769074,6.662186725858933e-16,3.3310933629294665e-16,4.663758803715488,4.663758803758264,4.277644904959743e-11
7860,0.9998727897214101,0.9998727897214098,0.9998727897214095,6.66218564624302e-16,3.33109282312151e-16,4.664395300520046,4.664395300561318,4.127187480662542e-11
7870,0.9998729513403641,0.9998729513403638,0.9998729513403634,7.772548664265851e-16,4.441456379580487e-16,4.665030988098276,4.665030988139642,4.136602171911363e-11
7880,0.9998731125491697,0.9998731125491693,0.9998731125491689,7.772547411103554e-16,4.441455663487746e-16,4.665665868505224,4.6656658685477845,4.25606216936103e-11
7890,0.999873273349386,0.9998732733493857,0.9998732733493854,6.662182423815293e-16,3.3310912119076465e-16,4.666299943788122,4.66629994383029,4.2168046832102846e-11
7900,0.999873433742565,0.9998734337425647,0.9998734337425642,7.77254491429665e-16,4.441454236740943e-16,4.666933215986418,4.666933216028064,4.164579792131917e-11
7910,0.9998735937302498,0.9998735937302494,0.999873593730249,7.772543670627977e-16,4.44145352607313e-16,4.667565687131828,4.667565687172918,4.1090686409006594e-11
7920,0.9998737533139761,0.9998737533139758,0.9998737533139755,5.551816021499915e-16,2.220726408599966e-16,4.668197359248359,4.668197359290297,4.193800862140051e-11
7930,0.9998739124952722,0.9998739124952719,0.9998739124952717,5.551815137643201e-16,2.2207260550572803e-16,4.668828234352366,4.668828234394732,4.2365222441276273e-11
7940,0.9998740712756585,0.9998740712756582,0.999874071275658,5.551814256012826e-16,2.2207257024051305e-16,4.669458314452575,4.669458314496205,4.362998851092925e-11
7950,0.9998742296566477,0.9998742296566474,0.999874229656647,7.772538727240546e-16,4.441450701280312e-16,4.6700876015501285,4.670087601591967,4.18385326383941e-11
7960,0.9998743876397446,0.9998743876397442,0.9998743876397438,7.772537499156545e-16,4.441449999518025e-16,4.670716097638622,4.670716097680178,4.155609190092946e-11
7970,0.9998745452264466,0.9998745452264463,0.9998745452264459,6.662173949275123e-16,3.3310869746375617e-16,4.6713438047041445,4.671343804745356,4.121147867408581e-11
7980,0.9998747024182439,0.9998747024182436,0.9998747024182433,6.662172901904793e-16,3.3310864509523967e-16,4.671970724725315,4.6719707247665605,4.1245229454034416e-11
7990,0.9998748592166194,0.9998748592166191,0.9998748592166187,7.772533833348859e-16,4.441447904770776e-16,4.672596859673318,4.672596859714667,4.134914632913933e-11
8000,0.9998750156230477,0.9998750156230474,0.9998750156230471,5.551809012516173e-16,2.220723605006469e-16,4.673222211511939,4.673222211553274,4.133582365284383e-11
8010,0.999875171638997,0.9998751716389966,0.9998751716389964,5.551808146237284e-16,2.220723258494914e-16,4.67384678219761,4.673846782238706,4.1096015479524795e-11
8020,0.9998753272659274,0.9998753272659271,0.999875327265927,4.441445825694953e-16,1.1103614564237383e-16,4.674470573679437,4.674470573720009,4.057199021190172e-11
8030,0.9998754825052925,0.9998754825052921,0.999875482505292,4.441445136121859e-16,1.1103612840304648e-16,4.675093587899242,4.675093587938954,3.9712233501632e-11
8040,0.9998756373585379,0.9998756373585376,0.9998756373585375,4.441444448264122e-16,1.1103611120660305e-16,4.675715826791594,4.675715826830946,3.935252124165345e-11
8050,0.9998757918271026,0.9998757918271023,0.9998757918271022,4.441443762115347e-16,1.1103609405288368e-16,4.67633729228385,4.676337292324114,4.026468047868548e-11
8060,0.9998759459124184,0.999875945912418,0.9998759459124178,5.551803847086469e-16,2.2207215388345873e-16,4.676957986296192,4.676957986336583,4.0390801814282895e-11
8070,0.9998760996159094,0.9998760996159091,0.9998760996159088,5.551802993649094e-16,2.2207211974596375e-16,4.6775779107416575,4.677577910782838,4.1180392429396306e-11
8080,0.9998762529389933,0.999876252938993,0.9998762529389927,5.55180214232419e-16,2.2207208569296756e-16,4.678197067526174,4.678197067566452,4.027800315498098e-11
8090,0.9998764058830802,0.9998764058830799,0.9998764058830799,3.3310807758623517e-16,0.0,4.678815458548603,4.678815458589178,4.057554292558052e-11
8100,0.9998765584495746,0.9998765584495742,0.9998765584495741,4.441440356784391e-16,1.1103600891960978e-16,4.679433085700767,4.679433085740947,4.0180303528813965e-11
8110,0.9998767106398722,0.9998767106398718,0.9998767106398718,3.331079760567686e-16,0.0,4.6800499508674855,4.68004995090805,4.056488478454412e-11
8120,0.9998768624553629,0.9998768624553626,0.9998768624553627,2.220719503197265e-16,1.1103597515986324e-16,4.680666055926612,4.680666055968595,4.198241754238552e-11
8130,0.9998770138974298,0.9998770138974294,0.9998770138974296,2.220719166845547e-16,1.1103595834227735e-16,4.6812814027490655,4.681281402791591,4.2525982735241996e-11
8140,0.9998771649674487,0.9998771649674484,0.9998771649674487,0.0,3.331078246980368e-16,4.681895993198866,4.681895993241505,4.263878139454391e-11
8150,0.9998773156667893,0.999877315666789,0.9998773156667894,1.1103592483091597e-16,4.441436993236639e-16,4.682509829133169,4.682509829175523,4.235456430023987e-11
8160,0.9998774659968142,0.9998774659968138,0.9998774659968142,0.0,3.3310772441051113e-16,4.683122912402299,4.683122912444468,4.2169823188942246e-11
8170,0.9998776159588789,0.9998776159588786,0.9998776159588789,0.0,3.331076744508747e-16,4.6837352448497835,4.683735244890976,4.119282692727211e-11
8180,0.9998777655543329,0.9998777655543326,0.9998777655543332,2.2207174974225933e-16,5.551793743556483e-16,4.68434682831238,4.684346828353136,4.0755843144779647e-11
8190,0.9998779147845193,0.9998779147845189,0.9998779147845196,3.331075748976065e-16,6.66215149795213e-16,4.684957664620118,4.68495766466267,4.25517399094133e-11
8200,0.999878063650774,0.9998780636507737,0.9998780636507743,2.2207168353538804e-16,5.551792088384701e-16,4.685567755596329,4.685567755637657,4.132783004706653e-11
8210,0.9998782121544268,0.9998782121544265,0.999878212154427,1.110358252764575e-16,4.4414330110583e-16,4.686177103057676,4.6861771030998165,4.214051330109214e-11
8220,0.9998783602968008,0.9998783602968004,0.9998783602968009,1.1103580882534565e-16,4.441432353013826e-16,4.686785708814189,4.686785708856314,4.212452608953754e-11
8230,0.9998785080792127,0.9998785080792124,0.9998785080792127,0.0,3.331073772426366e-16,4.687393574669298,4.687393574711586,4.228795091876236e-11
8240,0.9998786555029731,0.9998786555029727,0.999878655502973,1.1103577604291158e-16,2.2207155208582317e-16,4.688000702419863,4.688000702462795,4.2931880273044953e-11
8250,0.9998788025693855,0.9998788025693852,0.9998788025693855,0.0,3.3310727913389694e-16,4.688607093856203,4.68860709389437,3.816680305135378e-11
8260,0.9998789492797482,0.9998789492797479,0.9998789492797482,0.0,3.3310723025769074e-16,4.689212750762135,4.689212750799833,3.7698733024171815e-11
8270,0.9998790956353525,0.9998790956353522,0.9998790956353525,0.0,3.331071814996857e-16,4.689817674914998,4.6898176749508815,3.588329633430476e-11
8280,0.9998792416374833,0.999879241637483,0.9998792416374834,1.1103571095315123e-16,4.441428438126049e-16,4.690421868085693,4.690421868122848,3.715516783131534e-11
8290,0.9998793872874201,0.9998793872874198,0.9998793872874201,0.0,3.3310708433656836e-16,4.691025332038704,4.6910253320783335,3.962963290859989e-11
8300,0.9998795325864352,0.9998795325864349,0.9998795325864354,1.1103567864353522e-16,4.441427145741409e-16,4.691628068532137,4.691628068574482,4.234479433762317e-11
8310,0.9998796775357958,0.9998796775357954,0.999879677535796,2.2207132509409566e-16,5.551783127352392e-16,4.692230079317745,4.692230079361161,4.341593751178152e-11
8320,0.9998798221367624,0.9998798221367621,0.9998798221367624,0.0,3.331069394677618e-16,4.692831366140964,4.6928313661846,4.363620575986715e-11
8330,0.9998799663905893,0.999879966390589,0.9998799663905894,1.1103563047001415e-16,4.441425218800566e-16,4.693431930740939,4.6934319307837535,4.281464072164454e-11
8340,0.9998801102985252,0.9998801102985249,0.9998801102985253,1.110356144891898e-16,4.441424579567592e-16,4.694031774850553,4.694031774893937,4.338396308867232e-11
8350,0.9998802538618127,0.9998802538618123,0.999880253861813,3.331067956399287e-16,6.662135912798574e-16,4.694630900196466,4.694630900239553,4.3087311496492475e-11
8360,0.9998803970816884,0.9998803970816881,0.9998803970816887,3.3310674792670817e-16,6.662134958534163e-16,4.695229308499134,4.695229308543184,4.405009690344741e-11
8370,0.9998805399593832,0.9998805399593829,0.9998805399593836,4.441422671033302e-16,7.772489674308279e-16,4.695827001472845,4.695827001516499,4.3653969328261155e-11
8380,0.9998806824961218,0.9998806824961215,0.9998806824961222,3.3310665284188918e-16,6.6621330568377835e-16,4.696423980825745,4.696423980869349,4.360334315833825e-11
8390,0.9998808246931233,0.999880824693123,0.9998808246931236,2.2207107031298424e-16,5.551776757824606e-16,4.69702024825987,4.697020248306125,4.625544391956282e-11
8400,0.9998809665516007,0.9998809665516004,0.999880966551601,2.2207103880657e-16,5.55177597016425e-16,4.697615805471173,4.697615805514851,4.367795014559306e-11
8410,0.9998811080727615,0.9998811080727612,0.9998811080727619,3.3310651106262275e-16,6.662130221252455e-16,4.698210654149557,4.698210654194463,4.490541272161863e-11
8420,0.9998812492578076,0.9998812492578073,0.9998812492578079,2.2207097601825283e-16,5.55177440045632e-16,4.698804795978896,4.698804796023887,4.4990677849909844e-11
8430,0.9998813901079349,0.9998813901079345,0.999881390107935,1.110354723679086e-16,4.441418894716344e-16,4.699398232637073,4.69939823268387,4.67972327555799e-11
8440,0.9998815306243334,0.999881530624333,0.9998815306243336,2.2207091352751057e-16,5.551772838187764e-16,4.699990965795998,4.699990965844244,4.82458517581108e-11
8450,0.9998816708081882,0.9998816708081879,0.9998816708081883,1.1103544119653489e-16,4.441417647861395e-16,4.700582997121652,4.700582997171204,4.955236221348969e-11
8460,0.9998818106606782,0.9998818106606778,0.9998818106606784,2.2207085133223285e-16,5.551771283305821e-16,4.701174328274094,4.701174328321849,4.7754689092016633e-11
8470,0.999881950182977,0.9998819501829767,0.9998819501829772,2.220708203447391e-16,5.551770508618477e-16,4.701764960907507,4.701764960956916,4.9408477309498267e-11
8480,0.9998820893762526,0.9998820893762522,0.9998820893762528,2.2207078943032906e-16,5.551769735758227e-16,4.702354896670217,4.702354896718952,4.873523806736557e-11
8490,0.9998822282416676,0.9998822282416673,0.9998822282416676,0.0,3.3310613788311677e-16,4.702944137204719,4.702944137252325,4.760547511750701e-11
8500,0.9998823667803788,0.9998823667803785,0.9998823667803788,0.0,3.3310609172959254e-16,4.703532684147715,4.703532684194124,4.6408210607751244e-11
8510,0.9998825049935377,0.9998825049935374,0.9998825049935378,1.110353485615124e-16,4.441413942460496e-16,4.704120539130127,4.704120539175983,4.5855763630697766e-11
8520,0.9998826428822906,0.9998826428822902,0.9998826428822908,2.220706664983793e-16,5.551766662459483e-16,4.704707703777137,4.704707703822259,4.512212825602546e-11
8530,0.9998827804477785,0.9998827804477781,0.9998827804477787,2.2207063594553836e-16,5.551765898638459e-16,4.705294179708207,4.705294179753673,4.546585330444941e-11
8540,0.9998829176911367,0.9998829176911364,0.9998829176911369,2.220706054642497e-16,5.551765136606242e-16,4.705879968537101,4.705879968580029,4.292832755936615e-11
8550,0.9998830546134954,0.999883054613495,0.9998830546134955,1.1103528752713116e-16,4.441411501085246e-16,4.706465071871925,4.706465071914772,4.284661514475374e-11
8560,0.9998831912159792,0.9998831912159789,0.9998831912159795,2.220705447153263e-16,5.551763617883157e-16,4.707049491315145,4.707049491356792,4.164757427815857e-11
8570,0.9998833274997081,0.9998833274997078,0.9998833274997083,2.2207051444719293e-16,5.551762861179823e-16,4.707633228463611,4.707633228506801,4.319034019317769e-11
8580,0.9998834634657965,0.9998834634657962,0.9998834634657965,0.0,3.33105726374422e-16,4.70821628490859,4.708216284952777,4.418687638008123e-11
8590,0.9998835991153533,0.999883599115353,0.9998835991153533,0.0,3.3310568118351756e-16,4.708798662235789,4.70879866227724,4.1451286847404845e-11
8600,0.9998837344494828,0.9998837344494824,0.9998837344494826,1.1103521203256944e-16,2.220704240651389e-16,4.709380362025375,4.709380362062711,3.7335468050514464e-11
8610,0.9998838694692836,0.9998838694692833,0.9998838694692834,2.22070394077752e-16,1.11035197038876e-16,4.709961385852015,4.7099613858880724,3.6057379304565984e-11
8620,0.99988400417585,0.9998840041758497,0.9998840041758497,3.331055462399121e-16,0.0,4.710541735284885,4.710541735321294,3.6409097958767234e-11
8630,0.9998841385702704,0.99988413857027,0.9998841385702699,4.441406686229305e-16,1.1103516715573263e-16,4.7111214118877065,4.7111214119267055,3.89990262306128e-11
8640,0.9998842726536284,0.9998842726536281,0.999884272653628,4.441406090641657e-16,1.1103515226604142e-16,4.711700417218771,4.711700417255906,3.7134739727662236e-11
8650,0.999884406427003,0.9998844064270027,0.9998844064270026,4.441405496431089e-16,1.1103513741077723e-16,4.712278752830958,4.7122787528714065,4.04485334115634e-11
8660,0.9998845398914677,0.9998845398914674,0.9998845398914675,2.2207024517964156e-16,1.1103512258982078e-16,4.712856420271767,4.712856420310254,3.8486547282445827e-11
8670,0.9998846730480915,0.9998846730480911,0.9998846730480914,1.1103510780305343e-16,2.2207021560610687e-16,4.713433421083341,4.713433421122226,3.888533939289118e-11
